review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
ROYYZ0D9LMYS3,5,25,33,Y,N
R11ZISZE15103B,2,42,99,N,N
R1LUF04PVT4IL2,5,25,29,N,N
RMQEWGEB1UME2,1,56,69,N,N
R31751DTISXUYN,3,61,65,N,N
R2DVY98YR1X9XY,1,20,27,N,N
RPKJXPG6KI7C5,5,130,133,N,Y
R3FE0VKD04VQMF,5,21,22,N,N
R1LGQI9ZRFUJHM,5,34,39,N,N
R223CE6ERRBPRZ,4,82,87,Y,N
R3IXJ4E1ZGGQ0K,3,37,41,N,N
R27S4Z1262ZLT9,5,86,95,N,N
R11CGNAWV812R7,1,25,28,N,N
R3FHIX8UF556CH,5,28,62,N,N
RJ5UXLYAE61N,4,110,121,N,Y
R2IGDD04DYDA0V,5,21,21,N,Y
R3C7URNLHSZQC7,4,31,31,N,Y
R29YZR21EC7FFK,3,25,30,N,Y
R2ZPF8BEVA78P0,4,25,28,N,Y
R2CQ5ZMUFH8GAX,4,47,52,N,N
R8OLE76GHWDWR,5,39,41,N,Y
R3IW9GHX0DBVC,1,113,120,N,N
R34IELLU8DV86J,5,27,30,N,N
R23MBV0UCJDA2A,5,30,32,N,Y
R3BLK7OAWRH8BZ,4,38,39,N,Y
RC5LFBDRPRM3X,1,143,157,N,Y
RIRKZZACSB65Z,2,20,21,N,Y
R2DJ5J7QPNQTAA,5,544,587,N,N
R3I8LKL354VCK2,5,24,24,N,N
RH7UJZJVFTP4C,5,65,65,N,Y
RSGILGAU9JEMQ,3,111,135,N,N
R38V2JQ6Y7D14X,5,25,27,N,N
RSI6ORWF4WHCE,5,26,27,N,N
R30WRB0EFJCYHK,5,36,37,N,Y
RV0W7N1M8L63O,5,23,23,N,Y
RF9BVF0GMI9OS,5,26,29,N,Y
RBO2Q70PVM7FZ,3,23,25,N,Y
R1LSGFR9E2DPUK,5,21,23,N,Y
R1CU92IJ9WU4FG,3,643,672,N,N
R1ZC3UCVAO10ED,2,52,75,N,Y
R4KK6I4J37IX5,5,35,38,N,Y
R2FGT47CCQSBX0,1,37,46,N,Y
R3M5XBY2GIW2IX,1,40,46,N,Y
R2H8B8DD5LQ8ZX,1,102,122,N,N
R40WN9VFN8BBK,5,88,89,N,N
R2B6GHOT3IRD73,5,206,227,N,Y
R2KSNXQSNNISFA,5,20,20,N,Y
R29VSQPRKORDWU,5,30,30,N,Y
R2LEG8M8NE6HMA,5,45,46,N,Y
R3LC7G834N19CF,1,20,23,N,N
R3EU6H1F943II9,5,874,960,N,N
R28N74VEHH825G,2,25,28,N,Y
R2918INWI4RCJ8,5,70,86,N,N
R1YH5WZPG8FRLI,5,34,46,N,N
R2JNQ1RZQAPFZ3,5,29,34,N,Y
R23QNUGZH7E4YK,5,82,83,N,Y
R1TPG8TSJ1UKLQ,1,20,23,N,Y
R183F70HVNFAPQ,4,94,169,N,Y
R1TVTY96OUUEA3,5,89,91,N,Y
R2X1XJPOWT8H5L,5,20,37,N,N
R11K4PQS62ROLS,5,72,75,Y,N
RFJVVK08X21S5,5,35,38,N,N
R60LKQM8AW79,4,23,23,N,Y
R3PG15JZ59QIDJ,5,28,30,N,Y
R1E73UMV5ZYVX3,5,20,20,N,Y
R1HWM2GZ7M7MB0,1,26,30,N,Y
R12440WKQM6K8Z,4,231,247,N,Y
R1DD5TDAYQH8Q0,5,62,62,N,Y
R1962JGQH65XW0,1,26,27,N,Y
R3B34YP35IG0EE,4,27,70,N,N
R6AZL5SA22ITL,1,66,70,Y,N
R18IN7YLYR3FDJ,5,50,58,N,Y
R26LOOA0WWK9QD,5,26,27,N,N
R1BL88DUVWPQ21,5,21,22,N,Y
RBNQE4B9L1QEM,3,89,99,N,Y
R39WR854EFUDAY,4,234,261,N,Y
R1OX16WRDM49SA,1,85,89,N,Y
R2VO83L0E7RAF7,5,29,29,N,Y
R2H1W1O6OUQ2D0,4,26,30,N,Y
R23AHNXYEJ34EY,1,25,27,N,N
RZ1LO5RGH505W,1,20,21,N,Y
RZN0MGYPUSS4O,5,316,329,N,N
R160SNEIAYEEOQ,1,37,38,N,Y
R29U86IT7ADQT3,4,34,35,N,Y
R12PPDYDIARQHC,2,268,287,N,Y
RKNOYWLSMBJDH,5,58,69,N,N
R3FO899RCOPX3B,1,23,33,N,N
R2MK5KHR0QWHKG,1,25,31,N,Y
R1SEYIR0YFAAZL,3,27,30,N,N
R1085L5JL8S828,3,52,82,N,Y
R2X4QCL3I03H14,5,22,23,N,Y
R2JL116DS62B3T,5,22,23,N,Y
R39YIZUAWK7T04,1,50,51,N,Y
R3ISUNMA0ZYHTP,4,23,24,N,Y
R35XAGWQ11E4R3,2,23,25,N,Y
R3HCZ7O1CAYW4B,1,38,44,N,N
RT95PHJJZ29DH,5,31,34,N,N
R2IZ5FZV8NS2I5,3,32,33,N,Y
R1UV9TO5HAI556,5,25,25,N,Y
R1UWKJ32RITZ95,1,43,47,N,Y
R3VEQPD7Q1EGRX,5,30,33,N,Y
R7NXW4PBWS7QA,3,29,29,N,Y
R31BET96HQ55U9,1,90,95,N,N
R1XYVYPYSRWR5Z,1,40,43,N,Y
R1Z86674WDBF0J,1,38,49,N,Y
R4J2O4EHK73PR,3,46,63,Y,N
R233H99QRB8IN9,5,67,67,N,Y
R38V3MU15JN40Q,1,55,62,N,Y
RK22EL7HIJSP7,1,35,40,N,Y
RMO4PX8FT503Z,4,24,24,N,Y
RLQXWKW4VQGE7,5,95,95,N,Y
R1DDZWLPCY60K0,5,171,173,N,Y
R1L5P8ZHFGEADJ,5,59,59,N,N
R128Q64TTAYWIU,2,22,22,N,Y
R143VPFN4BLQ60,4,28,28,N,Y
RTT90YE35HRCU,1,41,46,N,Y
RQ2GUGHP3REUE,5,54,58,N,Y
R1YO688F7L2033,5,72,74,N,Y
RL1T5TDRSGMMI,3,87,90,N,Y
RQOMX70IEJR2N,5,24,25,N,N
R1QWBGPUUN9GRB,5,32,36,N,Y
R4SFIPVMOWIT7,5,118,130,N,Y
R10A0RUIA4M8TD,4,30,32,N,Y
R1IXV3GB6XM1R4,5,25,26,N,N
R2WSVNNZTMOO2Y,2,20,21,N,Y
RXEX52IS5UXRS,4,33,33,N,Y
R2JJOTPMIZG1O7,5,49,56,N,N
RFWGY76Z3YQEE,5,25,36,N,N
R10RD811CW86E6,5,36,37,N,Y
R1UIT3CPPX4H3Q,2,57,62,N,Y
R19ZR6YILDQ0J7,1,60,60,N,Y
R1S9YCE2LHEH,1,26,27,N,Y
R3SBO68SL5YYX3,1,93,106,N,Y
R3KA0LA2NK640S,2,49,56,N,Y
R27GVEDLBNL3FR,5,24,24,N,Y
R7HAAMWTM6G8J,5,37,41,N,Y
RMBQSVTJWY2A2,5,26,28,Y,N
R1GQ7DFS3711YL,1,22,26,N,Y
R9YXXMEGU0DBE,1,63,65,N,Y
RXLOQIB7S4OKN,5,31,33,Y,N
R93B7607XC90M,4,35,46,N,N
RUGC54CDUXIHH,5,36,37,N,Y
RFACW5DX70WYH,5,71,78,N,N
RMVLGCVU9LUH3,5,46,52,N,Y
R3CN84HWNBG27R,5,204,212,N,N
R31JVU0ZZ5PM84,5,45,51,N,N
R1MNQW9N54NCU,2,105,139,N,Y
R2U043X9BGIMD6,5,24,25,N,Y
RP0S8MDPA5MAP,1,174,193,N,Y
R3GOFQ0YT9WMGD,5,33,34,N,Y
R1IZEPSG5GM79H,1,40,40,N,Y
R2N6792R190OGK,1,67,80,N,Y
RFQT20ZWLR55M,5,32,38,N,N
RTF44PK9LEZ7Q,5,21,21,N,Y
R2AAZJQSXOE8AT,3,34,39,N,N
R2I5RGBUIP43LI,1,27,28,N,Y
R1TEBT2CUSD8NJ,5,28,29,N,Y
RLG9MEHTAGWL6,5,57,63,Y,N
ROWAA43BY20RJ,1,52,61,N,N
RECL4CAPIDMTO,3,86,95,N,Y
R4JS81LGHFISG,4,37,41,N,Y
R2HBMAMHDW2JDV,5,68,73,N,N
R178HBKSSA0859,5,22,23,N,Y
R289CO4LVABRFX,2,30,31,N,N
R32DQ5MRLTY2QY,5,205,210,N,Y
RVMZIMN9N7HV,2,29,31,N,Y
R3JU0S6J6BE14F,3,23,25,Y,N
R1XWO6F1A6LUNX,5,28,33,N,Y
R390613F9TDRHY,5,25,28,N,Y
RJTH4BM6D1YSA,5,21,22,N,Y
R2X17F1I4FGELG,5,47,51,N,Y
R1Z8SP4ZRQZHU9,5,25,25,N,N
RC8K90T6XP8H8,1,40,43,N,Y
RNTU0GE3FOH1O,5,58,60,N,Y
R2Q79JEAZ6Q6MW,3,34,35,N,Y
RD6FQS8AICYGA,5,32,32,N,Y
R14YSSJGG4PMIT,5,25,28,N,N
RP4ASAH01XLCH,5,49,59,N,Y
R2NT7W1ATZAETX,5,32,37,N,Y
R1J8S10Y2OB16Y,5,21,22,N,Y
RXKMJW6FM72AJ,1,21,22,N,Y
R1G65LCRIVCVHB,1,29,37,N,Y
R3U5GK3OQTRUPJ,5,61,62,N,Y
R3U5939AMJ0TLY,5,30,33,N,Y
R3LZCYEZRS3KUM,2,84,92,N,Y
R3A07IFH73JQM3,5,127,130,N,Y
R5OHT03LSFDZ8,5,20,23,N,Y
R233RWEHNEW8GG,4,25,28,N,Y
R3DY8Y9LUUIWSY,5,40,43,N,N
R1IFF7R1PRC7EU,1,202,254,N,N
RBRTE096ALGPV,1,38,43,N,N
R3AQPP8PFY2UVP,5,24,25,N,N
R9P4S3MIA3SE3,1,31,37,N,Y
R17VD08BQJ3I4B,5,66,68,N,Y
R29SDUHF2MTYMS,5,23,28,N,N
RWBT9KXNXMUZY,5,94,98,N,Y
R3VMYD620K2GJI,5,32,34,N,N
RRNOHX2UIO9XD,5,31,32,N,Y
R1I13T89VVSZQP,5,32,35,N,N
RZY06SEGTFQK,5,20,20,N,Y
R37WTPMCDPQ6YH,1,40,45,N,N
R20PBDIVD991WL,4,25,44,N,Y
R2JSB97D6SSZGJ,1,21,23,N,Y
R2Z94JKV9ZV799,1,28,31,N,Y
RIPV1VKZP8IHB,3,193,199,N,Y
R3665OTG6JKBCW,5,38,42,N,N
RNAAGUZXQIFE7,5,27,28,N,Y
R3S3E4UM5VVW4V,2,27,29,N,Y
R12VI0XJX2O8L2,5,34,34,N,Y
R2NICXR125797Y,5,49,50,N,N
R2WO6HECWOWIW9,5,29,30,N,Y
R83OSR4V7H09D,5,62,66,N,Y
RB5EWKSQRLIRU,4,28,31,N,Y
R33VO21008MTVX,1,22,25,N,Y
RSE7DBHQYOS68,3,65,75,N,Y
RVYH81G3MAFYX,5,40,40,N,Y
R3OIQY5QENFE9J,1,77,90,N,N
R1MYLA7H2T9IFH,5,90,91,N,Y
R36BPSB0Q504YI,5,190,194,N,Y
R172S1PB15IA3L,1,291,314,N,N
RP49JYLTMJY05,3,26,29,N,Y
R12CXCQ8ZWC0Y4,5,37,38,N,Y
R3S1RSX4YT2GHT,5,31,31,N,Y
RJDAVYCG75M3I,1,63,79,N,Y
R32MTLVJT2BL4F,5,52,52,N,Y
R2BBZOKUEN92HD,4,24,25,N,Y
R2O2GOYWHWEB1R,4,47,48,N,N
RU8M241CMZBJ0,3,21,21,N,Y
R3BJBL2PHNTQS5,5,25,25,N,Y
R24OUHKQMPT8Z5,4,20,20,N,Y
R2Z65RG3YQHR9T,1,72,77,N,Y
R4ARPXD6NPIHL,5,94,101,N,Y
R499GGED6BASQ,5,26,28,N,N
R1ZTDG72QJY4XL,1,92,106,N,N
RPP32PXMTDYS4,5,127,152,N,Y
R3BA5LQ8Y7CEU9,5,23,24,N,Y
R11Y98TL924G92,5,29,31,N,Y
R3K23O15LSZZC4,5,29,30,N,N
R3SJKYMQUORPFG,1,24,27,N,Y
R1OZCMZWOI2DO8,1,24,28,N,Y
R3AMPJX9TQ3KOR,5,21,22,N,N
R1QCQSOZTGN54E,5,70,70,N,Y
R332X51BC8N3EV,5,27,28,N,N
R1VH0XSB7WXMZS,4,22,22,N,Y
RYVM66O597AT0,5,31,41,Y,N
R1QXMBLX2LMGJM,5,29,33,N,Y
RQNEI3W3SLPDN,5,32,34,N,N
R2UU2RZMADVRB4,1,27,29,N,Y
RWJCHXTMNXXYF,3,20,22,N,Y
R2L89CAUSKNFL9,1,30,34,N,Y
R3MP7HRIPPTQ9W,5,25,26,N,Y
R2RZEU6SAARHA1,5,155,169,N,Y
R1IDJ7EVXH85BP,1,44,50,N,Y
RBD759O18V76Z,1,42,43,N,Y
R1S53OGAWVHVU2,5,22,28,N,N
RMKTNV36432VA,5,26,29,N,Y
R3FPP6O0R23IT0,1,29,33,N,Y
R3RG3RYIF87R4J,3,29,32,N,N
R1ATZSRZ2W6BGM,3,30,38,N,Y
R1OWZ6DA4ZE77J,5,26,26,N,Y
RB8UHVRELCZYP,1,71,95,N,Y
R8J5QJ4VW7VU6,5,142,150,N,N
RQJZZUCVLB7FK,5,26,28,N,Y
R2XX4M5QABDOM8,2,191,204,N,Y
R9RA9W8CYCLRF,5,21,22,N,N
R3K3N6L61FPBZX,1,28,32,N,N
R3BQU6O1BMGO45,1,28,32,N,Y
R1RXEBQFPL0SNM,5,20,22,N,N
RLFSNEWIK9M9P,5,63,65,N,N
REBUFEU4IU5BR,2,45,46,N,Y
R2E5L74TU0JE6Q,2,63,82,N,N
R2PTJF4W4VKGBO,4,179,182,N,Y
R1O3Z6PPJDUSX7,1,21,21,N,N
R2DO1QTBXZULZJ,1,53,54,N,Y
R2AXC1XUAFAESJ,2,24,33,N,Y
R3KM6QZ58ANOBB,2,64,69,N,Y
RM8TF4NJA11KU,1,103,124,N,N
R26MF44JAFTP8Z,1,292,313,N,N
R28QE5FNNLAVNI,5,55,57,N,Y
R3LN89FXV1DXK,4,21,21,N,Y
RQ7FVOKM8U831,5,50,54,N,N
R1EO5BZYV5DIX9,4,21,25,N,Y
R30K443V27I0R5,1,38,49,N,Y
R36PW4QA7K9KCX,5,58,60,N,Y
R2H3HQ9N2W2P6Q,1,39,39,N,Y
R3BET5BWXALU6,5,21,21,N,Y
R6UE5NZXEXGOK,1,40,43,N,Y
R21YS2IDBYG2W5,4,25,26,N,Y
R3CR5AGYX17AMB,5,23,23,N,Y
R387K2MP3MAW5V,5,22,24,N,Y
RF4WQ6Y9KXZCQ,1,616,650,N,Y
R2JNXFSHYO68SM,1,180,192,N,N
R11VWSK7R1JA4T,1,35,40,N,N
RNFPKBMGC3PRM,5,89,91,N,Y
R3A60KPCY2FX6X,1,21,21,N,Y
RRBWJQNI66RRA,1,41,50,N,Y
R1DCUFM8CE6GED,5,262,272,N,N
R24CW86MRZLNID,2,24,27,N,Y
R12VPROZN1RM7F,1,50,60,N,N
R20KYU96392H1Y,1,34,50,N,Y
R347GYCWCOGOPZ,5,134,139,N,Y
R1QHCK7EPIL0I7,2,20,25,N,Y
R2IGZ5EN3YCRMU,1,37,39,N,Y
RWF42G8R4USWQ,1,43,53,N,Y
RLL71WZRB3XY0,3,40,41,N,Y
RED8KUXEFHWDK,2,23,25,N,Y
R1CQD6W8X17X1Z,5,27,28,N,N
R35DRYJA8NJ32C,5,58,117,N,N
R17G0E543A4DK,1,100,111,N,N
R26GSA0Q8WFZO4,4,48,52,N,Y
R11QTTOODZ84AD,1,53,67,N,Y
R2CW09R3UTVCN9,2,22,38,N,Y
R30GS6IB7OKZIR,5,114,117,N,Y
R38ZIK1CMUNC3,5,22,29,N,Y
R19JXAE37UHLI5,5,29,30,N,Y
R1IAFNZNA7V7MJ,1,61,68,N,N
RJW47X55CWW6X,5,78,79,N,Y
R2D814TQE35PZV,5,32,32,N,Y
R39XV25NMKWBD4,1,26,28,N,Y
RM3OJ8NXQP1PG,1,38,40,N,Y
R38KB1GOPNMXRM,3,97,101,N,N
RRH78C6IW5SZF,4,92,92,N,Y
R2U2BGDLKKNM6G,5,54,55,N,Y
RKXMMA3B5OSTY,5,22,26,N,N
R1E5497PM4S27Y,1,30,31,N,Y
R2A65XNFVK9DAS,5,52,54,N,Y
R1GBGBSGA1BX94,1,43,46,N,Y
RA9A6XCQ68LDK,5,27,32,N,Y
R2ALNNXJ1YNA9P,1,44,47,N,Y
R3DR5GQO4CVII9,3,165,178,N,Y
RKRF5CMNL540X,5,86,88,N,Y
R3J1XP48X3KLIN,3,22,22,N,Y
R1IQBYWY4X2OTO,5,191,203,N,N
R1GX5HEVIKNSIN,4,25,27,N,Y
ROMJQ0NTHAXYG,4,56,60,N,Y
R146HMJ9C32RY5,1,106,108,N,Y
R26UY30HWPSFS4,5,25,28,N,Y
RYVMBRO3P76VP,5,37,39,N,Y
R1MHSVG17N7T5N,5,47,47,N,Y
R1IFUCE5IOYJYO,5,25,26,N,Y
R1KXCDVCO7I4IJ,5,46,52,N,Y
RY98O34TKM2K6,1,21,23,N,Y
RYFNHSB6Z7HIH,1,56,74,N,Y
R8ABYPE552ED5,5,20,20,N,Y
R19BOMM216UA4T,4,29,30,N,Y
R16CV0QFVUGRV0,5,26,29,N,Y
R1Y7X3FIS1SSRZ,5,27,31,N,N
R13BCMWCS05KHU,3,39,45,N,Y
R2WOA2ZA9QQO59,1,25,25,N,Y
RS8SIQWY7GGOT,3,37,39,N,Y
R1XDZM2UIXNHQM,5,28,29,Y,N
R3JSPKBITEK1ST,3,48,56,N,Y
RN3HGAG0P13OJ,5,71,72,N,Y
R3TIYV9TVC618A,3,1177,1218,N,N
R1SL2OJI6X49ZC,3,21,22,N,N
R3VA4EKSKDLCKE,3,87,98,N,Y
R1Y5GEKIB8QVF4,1,21,32,N,Y
R3F89O7YR2VRWW,4,35,39,N,Y
R125TOZOPUA12Y,1,25,25,N,Y
RYSZS623BW83U,4,27,31,N,Y
R1F4U24CNXC87O,1,21,26,N,Y
RK1IXHZTKKPE9,1,36,38,N,Y
R2KK6XIUF0QU3B,5,442,450,N,Y
R2UCOJKLO0W7DS,2,24,27,N,Y
RRBWKIGK6UMAZ,5,219,220,N,Y
R26Q2LJJY4CNFW,4,44,48,N,Y
R75QNQNT13QMD,5,792,800,N,N
R3N4J7AL5433AW,5,49,57,N,N
R1TOEMJYRWZI5Q,4,156,163,N,Y
RK4PNWHJ0M9IA,3,22,25,N,N
R1VYUH83X4XQWM,4,21,22,N,Y
R13VNVLZ7DA9TM,1,53,76,N,Y
R2PZ3387L44FKX,5,27,29,N,Y
R3M9DR22KPYGN4,1,87,89,N,Y
R2VF60R8529ADX,5,55,57,N,Y
R1146KHYOVDZ44,5,23,24,N,N
R1H220YGW1DANY,2,24,27,N,Y
R9ZAPPABNS6GD,5,43,44,N,Y
R3NY3QKMFFD61K,1,27,27,N,Y
R2TXX2JKC59EKC,1,38,41,N,Y
R2P33IIL1UQ25V,5,23,23,N,N
R3UZZ24ENNB6W6,5,31,31,N,Y
R2BB1PD1SFWOWS,5,48,56,N,N
R1U5RUO0R333LX,1,23,23,N,Y
R3UXI531DVYX5E,4,58,58,N,Y
R31I5EBL9J4R8W,5,28,30,N,Y
R2RB1EZV7FUVR6,1,98,122,N,Y
R1DAML48YYVNKE,5,22,26,N,N
R2L0YWIU85D13H,5,41,46,N,N
R3ADIR7H7EXX8P,5,23,26,N,Y
R2Z2UQSRZM4VJA,4,60,61,N,Y
R24V0G0484H57X,5,27,27,N,Y
RSOQADL8Z5G1Y,5,35,40,N,N
R3A4YBZ176ZGME,5,35,36,N,Y
R2G9URAX99YYRS,1,165,178,N,Y
RSONCFUAXOR14,5,184,192,N,Y
R2PXS61GW8VPFD,5,72,75,N,Y
R2H8SQ8T5QJA8D,5,26,29,N,N
RB3TA0P4YLCB3,5,21,27,N,N
R2G720D83XW9GD,5,33,33,N,Y
R2Z3NN8RDCPHS9,1,48,51,N,Y
R94E176KRFMZN,5,29,29,N,Y
RT3VZ4RBBUCC4,4,34,36,N,N
RA4A4YWNZZOOK,1,23,27,N,Y
R3JU8INU6PK0HF,4,44,46,N,Y
R1CVVK2HHF0W9I,5,38,43,N,Y
RMOJTESP3FE1Q,5,22,23,N,Y
R3FJG2KB4HZRES,5,22,25,N,Y
R2TOZDX92XBWLG,5,91,92,N,Y
R3S3B7BDUOGZ13,5,47,48,N,Y
R22SPRLU03YY64,4,239,270,N,N
RZR48MLML2XK7,5,37,37,N,N
R2XH6D00MVB2Y8,5,24,24,N,Y
R1UDJZPCSEU2GL,1,89,93,N,Y
R202K01X30N7WF,5,43,45,N,Y
R1TNMKO6WINLZ2,1,53,58,N,Y
R1FXSTWOLWAKI,1,35,38,N,Y
R1Q11A69CRS8DK,5,22,25,N,N
RS2F02RUG60LO,5,26,26,N,Y
RUASNTEN9E1PU,5,22,22,N,Y
R3EFHEBDQVFMT4,5,57,61,N,Y
R1SYA1JXBZ1XLA,5,54,125,N,N
R186AO6JAZUTMH,5,37,44,N,Y
R1D1V5RK4ZE9NM,3,20,29,N,Y
RV2FK6AGVO2PM,5,23,23,N,N
R1ASH2RB90C040,3,21,26,N,Y
R13X4RNBZAPUHU,5,23,28,N,Y
R19J7V4AXG9XWX,1,27,33,N,Y
RCHOFWOYK5OJI,3,99,102,N,Y
R156K9XK26P55C,5,36,45,Y,N
R638OFSELUDAL,4,178,179,N,Y
RUNFUXX6QFWUF,5,35,35,N,Y
R13LRDCUO6ZK4N,5,23,23,N,Y
R2EDOSI00GBOU8,5,34,34,N,N
R26NCGB9KKJUFT,3,46,50,N,Y
R2T43B65QB5LK4,1,168,170,N,Y
RGQC54PVJW0DZ,5,55,67,N,Y
R2EFQ9XH382RTJ,5,27,29,N,Y
R2L8OVNKZMKPRU,5,42,42,N,N
R2PMU7V97A4ENG,5,33,34,N,Y
R33UDRUEY518H5,5,56,56,N,Y
R378BH7SYYK9CI,5,23,24,N,N
R2AY248NRPJN68,4,59,61,N,Y
R3E6ITOVPCAB67,5,26,28,N,Y
RY25F32CLJWT2,4,87,92,N,Y
R3GLHPUGHOJZO2,4,77,78,N,Y
R3UX6HHS02XDQF,2,219,236,N,Y
R1GRSN1TFGTV2B,5,20,22,N,Y
R216ZA5IYFXUCX,4,72,77,N,Y
R2269JPLHALXXY,4,35,37,N,Y
RQ1E25VDFEK8X,5,24,25,N,Y
R1A70VU4XB7QW6,1,31,122,N,N
R2OIDTJFVWZWO,1,54,59,N,Y
RAZUR9OR2J0ES,1,88,94,N,Y
R6Z7OP7IMMVFK,5,27,27,N,Y
R296HQN28AJCK6,5,150,155,N,Y
R1JPXIUZ43HNGJ,1,35,37,N,N
RPRSK56Y60OZL,5,32,32,N,Y
R1H9ZKCIIVNKMH,5,36,40,N,N
R3R7W3QO7ZI25P,5,117,119,N,Y
R13AGE5OY9RIPF,5,28,29,N,Y
R2G7MCR94YBFPF,2,76,82,N,Y
R1GRZMHSXXMLM2,1,30,30,N,Y
R3UX2F8YRLRJJM,5,39,42,N,Y
RO15IFRXVHT7E,5,20,20,N,Y
R1ZGZPE7MIW7R4,1,78,88,N,Y
R3M21DAKYN6Z9Q,3,57,58,N,N
R3H6Q2KYK3NUHR,5,49,51,N,N
R3IWDS2FHNE08R,1,21,23,N,N
R1MUBB7V7KB5RK,4,46,53,N,N
RZBH0QO5YZWWU,3,352,371,Y,N
R1SCRRRQ3WRP0W,4,36,38,N,Y
R5NSSNA7PSG2Y,4,48,48,N,Y
R10SI1TMCRTWIX,4,337,355,N,N
R4Q4ZR9REFPY1,1,21,22,N,Y
R4W0SKVO169OG,5,48,50,N,Y
R2Y10WDLYZ5CU,4,37,38,N,Y
R2U354T96MSR0R,5,21,23,N,N
R2DI844O0YZ7E4,1,701,783,N,N
RW4KH5I5F0ITJ,1,25,34,N,Y
R2PBDIAHMZFAD,5,27,28,N,Y
RKDY5I8NLIN4Q,5,45,61,N,Y
R1A949WIMHAMSF,5,33,34,N,Y
R2BXVAEAR5PI4T,4,36,37,N,Y
R2W20GKB5UIY3Z,1,109,121,N,Y
R3V8QDIF4S5OV0,5,274,289,N,Y
R2V2MOE5E15XOP,4,22,26,N,Y
R1A14IEQ3ZYAKV,1,151,163,N,Y
R22MF6790VPP0C,5,38,38,N,Y
R2JAS1Q45N82CP,4,123,125,N,Y
R2PWRGU67QBFHS,3,128,146,N,Y
R9DVKB6G5ZHRA,2,39,48,N,Y
RHO96LDGSW3J4,5,22,23,N,Y
R3OBKFK3X6TL1G,5,20,24,N,Y
R3NALAVUDX0Q3P,5,78,84,N,Y
R2N7H5BBAFZONC,5,24,28,N,Y
R3NSBNUYLKVV8,5,97,110,N,Y
R29AQX3RBO8Q5F,3,24,33,N,N
R1L10VOSUJEO70,5,63,72,N,Y
R3FXFR828A2F29,5,37,44,Y,N
R1K6Q058ZCWBTU,3,48,50,N,N
R3AHFHS1RIVKJ4,5,27,27,N,Y
R2Z7OVOFHKQVM2,1,28,33,N,Y
R2A8N6AV56N80B,5,28,32,N,N
R2PF3PAZWL4N64,1,73,106,N,Y
R1I0V4UL104BJR,4,191,196,N,Y
R1OALVWRMGRQ8F,1,29,30,N,Y
R1JD472GC2UTV7,5,43,43,N,N
R1J3Q37JHEPBBS,5,34,36,N,Y
R2EYYOB25XJQQY,5,50,51,N,N
R31D3B4MY04WXK,5,28,32,N,Y
R2QRIS0DA3H08N,5,41,43,N,Y
RB5VC73DZ4UTD,5,144,160,N,Y
RHHUFG0B26P1A,1,202,222,N,Y
R204UILCJ7KKCA,5,120,134,N,N
RMOPCSKN2DBYN,5,131,133,N,Y
R1IDZV5S9N48DT,1,35,39,N,Y
R2FZPWA8SSE6DT,5,31,31,N,Y
R3KTM19CFBS6WL,5,69,77,N,N
R1G3OWHUEHAMYU,3,46,49,N,Y
R1NPKMYNJLOQMA,3,21,21,N,Y
R10VP98NAUC5SJ,5,24,24,N,Y
R2NPMNBUALBMQM,3,297,312,N,N
R1XIYEIZ8F9TEV,5,29,31,N,Y
R3W1ABIQUCX5UB,1,63,65,N,Y
R1L0YP1SBVLV0S,5,31,35,N,N
R1WBJXP056CVDI,2,60,72,N,Y
R22F6YFV1PC57U,1,30,39,N,N
R2OTGLLOYLKHOC,5,25,25,N,Y
R1M97EYPS4VOVU,5,36,36,N,Y
RLH5N7U2CDNZF,5,42,45,N,Y
RZFOMQZGZFVMT,5,114,118,N,N
R3U4UDYL1MS9QM,5,24,28,N,Y
R3GBHV1SR69VD5,1,112,121,N,Y
RO6H9ZPMVEIEU,3,29,30,N,Y
R2CW0H8ZFOAH2P,5,33,34,N,Y
RQJLBX6JX7HX3,5,23,24,N,N
R3BNISRKJ5HTUS,5,21,22,N,Y
R2NKZ4ZCJGKFLN,5,53,54,N,N
R1OEJ10DTOSDDU,1,47,60,N,N
R9ZUD13038NOI,3,513,535,N,N
R1YWBAADIJD22,1,40,45,N,Y
R34XE8N68O62QI,1,36,39,N,Y
R2C8FA6MN2H1V4,1,21,22,N,Y
R3IX11N5TEQEJH,5,34,34,N,Y
R3S0D9BGW8CK00,1,66,84,N,N
R3AATGJJFLC89D,5,71,72,N,N
R2QK1QAA74IONG,5,106,125,N,N
R1QIVJRKJL2T8M,4,50,56,N,Y
R2QVAZU5SS5T4O,5,31,32,N,Y
R2HDR1S3RWHWGF,1,28,32,N,Y
R3SWYG135O8WN9,3,41,42,N,Y
RZ3LA27C1ONX7,5,24,24,N,Y
R23LRZL5A73TYI,1,71,75,N,Y
R1UHJBVQ5GKJX,4,82,89,N,N
R3STW7WW069JUY,5,159,178,N,Y
R2YTZA0IHZ2OX1,3,28,36,N,Y
R1FKQZKMAX4GO7,1,22,25,N,Y
R5VZ397F6O925,4,26,26,N,Y
RIJO92CGQ7DTH,5,28,28,N,Y
RQUKJX7H7I8XE,5,308,330,N,Y
R1ARXE7D5HP85D,1,33,40,N,Y
RZJ5ZXKQ6PXNX,5,25,25,N,N
R19IEJVIK7EE6H,1,34,36,N,Y
R3AEFL0O5I62HK,5,24,26,Y,N
R3L1B0KX7PV04S,1,24,27,N,Y
